Date,Qt-1,Pt,Qt
2008-07-31,1.46,0.6080000000000001,1.53
2008-08-01,1.53,0.0,1.53
2008-08-02,1.53,0.0,1.39
2008-08-03,1.39,0.0,1.39
2008-08-04,1.39,0.0,1.39
2008-08-05,1.39,0.0,1.33
2008-08-06,1.33,0.076,1.36
2008-08-07,1.36,0.0,1.39
2008-08-08,1.39,2.8,1.53
2008-08-09,1.53,19.214,3.89
2008-08-10,3.89,7.112,2.21
2008-08-11,2.21,0.0,1.75
2008-08-12,1.75,0.19,1.61
2008-08-13,1.61,0.8739999999999999,1.53
2008-08-14,1.53,0.38,1.53
2008-08-15,1.53,0.0,1.5
2008-08-16,1.5,0.0,1.42
2008-08-17,1.42,0.0,1.39
2008-08-18,1.39,0.0,1.39
2008-08-19,1.39,0.0,1.39
2008-08-20,1.39,0.0,1.39
2008-08-21,1.39,0.0,1.39
2008-08-22,1.39,1.14,1.39
2008-08-23,1.39,0.038,1.39
2008-08-24,1.39,0.076,1.39
2008-08-25,1.39,0.038,1.39
2008-08-26,1.39,2.21,1.39
2008-08-27,1.39,3.99,1.39
2008-08-28,1.39,0.076,1.39
2008-08-29,1.39,0.0,1.39
2008-08-30,1.39,0.0,1.39
2008-08-31,1.39,0.0,1.53
2008-09-01,1.53,15.228,1.75
2008-09-02,1.75,8.689,2.17
2008-09-03,2.17,0.21,1.91
2008-09-04,1.91,0.42,1.57
2008-09-05,1.57,0.0,1.39
2008-09-06,1.39,2.635,1.39
2008-09-07,1.39,2.305,1.5
2008-09-08,1.5,0.152,1.39
2008-09-09,1.39,0.623,1.33
2008-09-10,1.33,0.435,1.39
2008-09-11,1.39,0.21,1.39
2008-09-12,1.39,7.819999999999999,3.84
2008-09-13,3.84,0.038,2.63
2008-09-14,2.63,0.38,2.67
2008-09-15,2.67,20.37,5.8
2008-09-16,5.8,24.205,16.8
2008-09-17,16.8,13.348,6.38
2008-09-18,6.38,0.836,5.24
2008-09-19,5.24,0.735,4.37
2008-09-20,4.37,0.0,3.83
2008-09-21,3.83,1.52,3.59
2008-09-22,3.59,0.42,3.32
2008-09-23,3.32,0.21,3.16
2008-09-24,3.16,0.0,3.32
2008-09-25,3.32,5.313,3.32
2008-09-26,3.32,7.306999999999999,6.25
2008-09-27,6.25,5.002,3.83
2008-09-28,3.83,11.813,5.66
2008-09-29,5.66,1.4260000000000002,5.08
2008-09-30,5.08,0.479,6.05
2008-10-01,6.05,15.895,6.18
2008-10-02,6.18,15.64,12.7
2008-10-03,12.7,29.064,17.5
2008-10-04,17.5,1.073,9.76
2008-10-05,9.76,0.748,5.09
2008-10-06,5.09,0.615,3.83
2008-10-07,3.83,0.0,2.69
2008-10-08,2.69,0.0,2.54
2008-10-09,2.54,1.26,2.24
2008-10-10,2.24,2.355,3.32
2008-10-11,3.32,19.47,16.2
2008-10-12,16.2,2.097,11.1
2008-10-13,11.1,0.8109999999999999,7.27
2008-10-14,7.27,0.0,4.23
2008-10-15,4.23,0.0,3.48
2008-10-16,3.48,0.0,2.69
2008-10-17,2.69,0.038,2.11
2008-10-18,2.11,2.178,1.7
2008-10-19,1.7,0.038,1.83
2008-10-20,1.83,8.344,2.24
2008-10-21,2.24,0.187,2.24
2008-10-22,2.24,10.570999999999998,3.73
2008-10-23,3.73,11.91,13.7
2008-10-24,13.7,0.591,9.93
2008-10-25,9.93,0.105,3.76
2008-10-26,3.76,19.535,17.1
2008-10-27,17.1,9.64,33.5
2008-10-28,33.5,1.2759999999999998,15.3
2008-10-29,15.3,5.08,11.0
2008-10-30,11.0,44.215,43.8
2008-10-31,43.8,19.8,30.1
2008-11-01,30.1,2.41,13.4
2008-11-02,13.4,0.0,8.9
2008-11-03,8.9,1.518,6.96
2008-11-04,6.96,0.97,6.07
2008-11-05,6.07,6.588,5.8
2008-11-06,5.8,0.0,5.12
2008-11-07,5.12,1.89,5.1
2008-11-08,5.1,15.847,10.2
2008-11-09,10.2,4.775,8.22
2008-11-10,8.22,21.555,13.6
2008-11-11,13.6,8.102,12.6
2008-11-12,12.6,0.2459999999999999,9.4
2008-11-13,9.4,0.205,7.73
2008-11-14,7.73,0.2459999999999999,7.26
2008-11-15,7.26,0.038,7.26
2008-11-16,7.26,0.0,6.08
2008-11-17,6.08,0.0,5.39
2008-11-18,5.39,0.0,4.99
2008-11-19,4.99,0.0,4.73
2008-11-20,4.73,0.0,4.48
2008-11-21,4.48,2.615,5.52
2008-11-22,5.52,0.0,4.8
2008-11-23,4.8,0.0,4.36
2008-11-24,4.36,0.0,4.17
2008-11-25,4.17,0.0,4.05
2008-11-26,4.05,0.0,3.47
2008-11-27,3.47,0.0,3.53
2008-11-28,3.53,0.0,3.1
2008-11-29,3.1,4.951,3.1
2008-11-30,3.1,0.0,3.1
2008-12-01,3.1,16.174999999999997,4.82
2008-12-02,4.82,8.344999999999999,7.34
2008-12-03,7.34,1.67,6.36
2008-12-04,6.36,0.0,5.05
2008-12-05,5.05,0.0,4.47
2008-12-06,4.47,0.0,3.99
2008-12-07,3.99,0.0,3.88
2008-12-08,3.88,0.0,3.59
2008-12-09,3.59,0.0,3.7
2008-12-10,3.7,0.0,3.42
2008-12-11,3.42,18.587,4.82
2008-12-12,4.82,0.19,4.48
2008-12-13,4.48,0.735,4.41
2008-12-14,4.41,0.0,4.11
2008-12-15,4.11,8.194999999999999,4.17
2008-12-16,4.17,7.642999999999999,4.54
2008-12-17,4.54,7.995,4.36
2008-12-18,4.36,0.0,3.7
2008-12-19,3.7,0.0,3.47
2008-12-20,3.47,0.0,3.53
2008-12-21,3.53,0.0,3.54
2008-12-22,3.54,0.0,3.88
2008-12-23,3.88,0.0,6.24
2008-12-24,6.24,0.38,7.81
2008-12-25,7.81,0.0,6.81
2008-12-26,6.81,5.465,5.39
2008-12-27,5.39,8.775,5.52
2008-12-28,5.52,1.206,5.66
2008-12-29,5.66,0.105,5.25
2008-12-30,5.25,2.207,4.99
2008-12-31,4.99,7.83,4.73
2009-01-01,4.73,13.514,4.8
2009-01-02,4.8,2.7,4.99
2009-01-03,4.99,0.0,4.99
2009-01-04,4.99,0.0,4.73
2009-01-05,4.73,0.0,4.36
2009-01-06,4.36,0.0,4.41
2009-01-07,4.41,0.0,4.48
2009-01-08,4.48,0.0,4.23
2009-01-09,4.23,0.0,3.76
2009-01-10,3.76,19.586,3.82
2009-01-11,3.82,0.0,3.53
2009-01-12,3.53,0.5700000000000001,3.27
2009-01-13,3.27,0.0,3.1
2009-01-14,3.1,0.0,3.05
2009-01-15,3.05,0.0,3.1
2009-01-16,3.1,0.0,3.32
2009-01-17,3.32,0.0,3.59
2009-01-18,3.59,0.0,4.05
2009-01-19,4.05,0.0,4.11
2009-01-20,4.11,0.0,3.93
2009-01-21,3.93,2.02,3.65
2009-01-22,3.65,15.838,4.11
2009-01-23,4.11,1.47,3.54
2009-01-24,3.54,0.0,3.47
2009-01-25,3.47,0.0,3.32
2009-01-26,3.32,0.0,3.37
2009-01-27,3.37,0.0,4.23
2009-01-28,4.23,0.0,4.48
2009-01-29,4.48,0.0,3.93
2009-01-30,3.93,0.5700000000000001,3.88
2009-01-31,3.88,0.491,4.35
2009-02-01,4.35,2.195,4.61
2009-02-02,4.61,1.3690000000000002,4.17
2009-02-03,4.17,2.593,3.59
2009-02-04,3.59,3.945,4.23
2009-02-05,4.23,0.0,4.17
2009-02-06,4.17,0.0,3.99
2009-02-07,3.99,0.19,3.99
2009-02-08,3.99,0.0,3.99
2009-02-09,3.99,0.0,3.82
2009-02-10,3.82,0.0,4.3
2009-02-11,4.3,11.0,6.3
2009-02-12,6.3,1.322,5.66
2009-02-13,5.66,0.042,4.73
2009-02-14,4.73,0.0,4.29
2009-02-15,4.29,0.0,3.82
2009-02-16,3.82,0.0,4.05
2009-02-17,4.05,0.0,3.88
2009-02-18,3.88,7.657999999999999,4.11
2009-02-19,4.11,2.2,4.17
2009-02-20,4.17,0.105,3.88
2009-02-21,3.88,0.0,3.76
2009-02-22,3.76,3.232,3.53
2009-02-23,3.53,0.084,3.47
2009-02-24,3.47,0.0,3.18
2009-02-25,3.18,0.0,2.89
2009-02-26,2.89,0.42,2.89
2009-02-27,2.89,0.147,2.79
2009-02-28,2.79,10.216,3.11
2009-03-01,3.11,0.205,3.37
2009-03-02,3.37,0.52,3.1
2009-03-03,3.1,0.0,2.69
2009-03-04,2.69,0.4,2.69
2009-03-05,2.69,2.71,2.5
2009-03-06,2.5,0.0,2.27
2009-03-07,2.27,0.0,2.22
2009-03-08,2.22,0.0,2.17
2009-03-09,2.17,0.0,2.5
2009-03-10,2.5,0.076,3.16
2009-03-11,3.16,1.39,2.69
2009-03-12,2.69,0.0,2.5
2009-03-13,2.5,0.21,2.5
2009-03-14,2.5,0.0,2.5
2009-03-15,2.5,0.0,2.74
2009-03-16,2.74,6.593000000000001,2.89
2009-03-17,2.89,5.068,2.94
2009-03-18,2.94,1.661,3.05
2009-03-19,3.05,0.312,3.05
2009-03-20,3.05,0.0,3.32
2009-03-21,3.32,4.55,3.93
2009-03-22,3.93,3.71,3.88
2009-03-23,3.88,0.0,4.11
2009-03-24,4.11,0.0,3.99
2009-03-25,3.99,0.0,3.7
2009-03-26,3.7,0.0,3.37
2009-03-27,3.37,0.0,3.15
2009-03-28,3.15,3.8,2.94
2009-03-29,2.94,2.09,2.64
2009-03-30,2.64,0.0,2.5
2009-03-31,2.5,0.76,2.5
2009-04-01,2.5,0.0,2.36
2009-04-02,2.36,0.0,2.36
2009-04-03,2.36,0.0,2.45
2009-04-04,2.45,0.583,2.51
2009-04-05,2.51,3.27,2.64
2009-04-06,2.64,0.0,2.36
2009-04-07,2.36,0.076,2.36
2009-04-08,2.36,0.0,2.55
2009-04-09,2.55,0.6609999999999999,2.27
2009-04-10,2.27,13.297,3.11
2009-04-11,3.11,4.163,3.79
2009-04-12,3.79,5.459,6.66
2009-04-13,6.66,16.438000000000002,6.96
2009-04-14,6.96,0.63,6.3
2009-04-15,6.3,0.0,8.44
2009-04-16,8.44,0.0,12.1
2009-04-17,12.1,0.0,8.92
2009-04-18,8.92,3.915,7.41
2009-04-19,7.41,7.49,6.07
2009-04-20,6.07,2.093,5.39
2009-04-21,5.39,0.0,5.59
2009-04-22,5.59,1.455,5.52
2009-04-23,5.52,15.914,5.52
2009-04-24,5.52,9.7,5.94
2009-04-25,5.94,2.756,6.96
2009-04-26,6.96,0.6379999999999999,6.22
2009-04-27,6.22,0.415,5.79
2009-04-28,5.79,2.47,5.79
2009-04-29,5.79,8.465,5.25
2009-04-30,5.25,9.5,4.86
2009-05-01,4.86,1.596,4.41
2009-05-02,4.41,3.3440000000000003,4.23
2009-05-03,4.23,2.28,4.23
2009-05-04,4.23,2.47,3.65
2009-05-05,3.65,0.995,3.65
2009-05-06,3.65,1.565,3.76
2009-05-07,3.76,1.634,3.76
2009-05-08,3.76,0.0,3.47
2009-05-09,3.47,0.0,3.42
2009-05-10,3.42,1.14,3.42
2009-05-11,3.42,7.125,3.42
2009-05-12,3.42,3.566,3.76
2009-05-13,3.76,2.997,3.76
2009-05-14,3.76,0.0,3.65
2009-05-15,3.65,0.0,3.53
2009-05-16,3.53,0.378,3.32
2009-05-17,3.32,7.873,4.55
2009-05-18,4.55,0.0,3.88
2009-05-19,3.88,0.105,3.47
2009-05-20,3.47,1.5579999999999998,3.32
2009-05-21,3.32,0.52,3.32
2009-05-22,3.32,0.464,3.32
2009-05-23,3.32,0.0,3.21
2009-05-24,3.21,0.0,3.05
2009-05-25,3.05,2.5,3.1
2009-05-26,3.1,0.525,3.1
2009-05-27,3.1,0.328,3.27
2009-05-28,3.27,0.0,3.21
2009-05-29,3.21,3.785,3.27
2009-05-30,3.27,0.0,3.15
2009-05-31,3.15,0.038,2.99
2009-06-01,2.99,2.907,3.1
2009-06-02,3.1,1.4349999999999998,3.0
2009-06-03,3.0,0.0,2.94
2009-06-04,2.94,0.0,2.84
2009-06-05,2.84,0.0,2.79
2009-06-06,2.79,0.0,2.69
2009-06-07,2.69,8.34,3.02
2009-06-08,3.02,9.207,4.11
2009-06-09,4.11,0.0,2.99
2009-06-10,2.99,0.0,2.79
2009-06-11,2.79,0.0,2.64
2009-06-12,2.64,0.0,2.55
2009-06-13,2.55,0.0,2.5
2009-06-14,2.5,0.0,2.64
2009-06-15,2.64,0.0,2.69
2009-06-16,2.69,2.365,2.6
2009-06-17,2.6,0.0,2.6
2009-06-18,2.6,9.97,2.98
2009-06-19,2.98,0.6,2.74
2009-06-20,2.74,5.775,3.88
2009-06-21,3.88,1.7889999999999997,3.15
2009-06-22,3.15,0.0,2.5
2009-06-23,2.5,1.764,2.51
2009-06-24,2.51,0.0,2.41
2009-06-25,2.41,0.0,3.12
2009-06-26,3.12,0.697,2.82
2009-06-27,2.82,0.0,2.22
2009-06-28,2.22,0.0,2.13
2009-06-29,2.13,0.0,2.13
2009-06-30,2.13,0.0,2.13
2009-07-01,2.13,0.0,2.13
2009-07-02,2.13,0.0,2.13
2009-07-03,2.13,0.0,2.13
2009-07-04,2.13,0.0,2.13
2009-07-05,2.13,0.0,2.13
2009-07-06,2.13,0.0,1.96
2009-07-07,1.96,0.0,1.96
2009-07-08,1.96,0.0,1.91
2009-07-09,1.91,0.0,1.87
2009-07-10,1.87,0.0,1.87
2009-07-11,1.87,0.0,1.87
2009-07-12,1.87,0.0,1.87
2009-07-13,1.87,0.0,1.87
2009-07-14,1.87,0.0,1.87
2009-07-15,1.87,0.38,1.87
2009-07-16,1.87,2.28,1.79
2009-07-17,1.79,0.722,1.79
2009-07-18,1.79,0.0,1.79
2009-07-19,1.79,0.0,1.79
2009-07-20,1.79,0.0,1.63
2009-07-21,1.63,0.0,1.63
2009-07-22,1.63,0.0,1.63
2009-07-23,1.63,0.0,1.63
2009-07-24,1.63,0.0,1.48
2009-07-25,1.48,0.0,1.48
2009-07-26,1.48,0.0,1.48
2009-07-27,1.48,0.0,1.48
2009-07-28,1.48,0.0,1.48
2009-07-29,1.48,4.581,1.63
2009-07-30,1.63,0.0,1.63
2009-07-31,1.63,0.0,1.63
2009-08-01,1.63,1.398,1.63
2009-08-02,1.63,0.105,1.63
2009-08-03,1.63,0.82,1.63
2009-08-04,1.63,0.0,1.63
2009-08-05,1.63,0.0,1.63
2009-08-06,1.63,0.0,1.63
2009-08-07,1.63,0.105,1.79
2009-08-08,1.79,0.0,1.96
2009-08-09,1.96,4.2,2.13
2009-08-10,2.13,25.203,3.9
2009-08-11,3.9,20.73,7.11
2009-08-12,7.11,0.042,3.88
2009-08-13,3.88,3.084,2.01
2009-08-14,2.01,9.125,4.54
2009-08-15,4.54,0.41,4.41
2009-08-16,4.41,0.0,3.11
2009-08-17,3.11,0.0,2.69
2009-08-18,2.69,0.0,2.27
2009-08-19,2.27,0.0,2.22
2009-08-20,2.22,0.0,2.13
2009-08-21,2.13,0.0,2.13
2009-08-22,2.13,16.72,2.05
2009-08-23,2.05,6.327,2.22
2009-08-24,2.22,5.936,2.4
2009-08-25,2.4,2.359,2.22
2009-08-26,2.22,2.4850000000000003,2.13
2009-08-27,2.13,2.41,2.05
2009-08-28,2.05,13.15,4.52
2009-08-29,4.52,0.247,3.6
2009-08-30,3.6,0.0,2.45
2009-08-31,2.45,1.365,2.09
2009-09-01,2.09,0.247,1.96
2009-09-02,1.96,0.52,1.87
2009-09-03,1.87,0.0,2.05
2009-09-04,2.05,0.0,1.92
2009-09-05,1.92,0.0,1.79
2009-09-06,1.79,0.0,1.79
2009-09-07,1.79,0.41,1.79
2009-09-08,1.79,1.25,1.79
2009-09-09,1.79,1.65,1.79
2009-09-10,1.79,2.962,1.79
2009-09-11,1.79,5.32,1.79
2009-09-12,1.79,2.09,1.79
2009-09-13,1.79,0.038,1.79
2009-09-14,1.79,3.314,1.63
2009-09-15,1.63,4.4,1.63
2009-09-16,1.63,10.14,2.47
2009-09-17,2.47,12.676999999999998,5.68
2009-09-18,5.68,6.23,7.62
2009-09-19,7.62,0.906,3.88
2009-09-20,3.88,0.6140000000000001,3.26
2009-09-21,3.26,0.328,2.84
2009-09-22,2.84,1.978,2.79
2009-09-23,2.79,15.565,3.7
2009-09-24,3.7,35.96,22.6
2009-09-25,22.6,0.31,14.7
2009-09-26,14.7,0.0,6.58
2009-09-27,6.58,0.912,2.74
2009-09-28,2.74,0.415,2.92
2009-09-29,2.92,2.84,2.92
2009-09-30,2.92,0.084,2.68
2009-10-01,2.68,0.0,2.01
2009-10-02,2.01,1.47,2.01
2009-10-03,2.01,0.0,2.01
2009-10-04,2.01,0.0,2.01
2009-10-05,2.01,0.0,2.01
2009-10-06,2.01,0.0,2.01
2009-10-07,2.01,0.5700000000000001,2.01
2009-10-08,2.01,52.228,37.5
2009-10-09,37.5,0.445,13.3
2009-10-10,13.3,0.281,6.14
2009-10-11,6.14,3.511,4.72
2009-10-12,4.72,0.0,3.93
2009-10-13,3.93,0.0,2.97
2009-10-14,2.97,0.0,3.2
2009-10-15,3.2,0.0,2.86
2009-10-16,2.86,0.0,2.74
2009-10-17,2.74,0.0,2.11
2009-10-18,2.11,0.0,2.11
2009-10-19,2.11,0.0,2.31
2009-10-20,2.31,0.0,2.21
2009-10-21,2.21,0.0,2.11
2009-10-22,2.11,0.0,2.11
2009-10-23,2.11,0.0,2.11
2009-10-24,2.11,0.0,2.21
2009-10-25,2.21,0.0,2.11
2009-10-26,2.11,12.983999999999998,2.78
2009-10-27,2.78,20.945,5.45
2009-10-28,5.45,0.124,3.93
2009-10-29,3.93,0.7380000000000001,3.32
2009-10-30,3.32,1.0339999999999998,2.74
2009-10-31,2.74,1.463,2.74
2009-11-01,2.74,1.787,2.63
2009-11-02,2.63,0.0,2.53
2009-11-03,2.53,6.24,2.54
2009-11-04,2.54,0.0,2.01
2009-11-05,2.01,0.0,2.01
2009-11-06,2.01,1.34,1.91
2009-11-07,1.91,9.561,3.2
2009-11-08,3.2,0.494,3.81
2009-11-09,3.81,0.252,3.09
2009-11-10,3.09,0.205,2.74
2009-11-11,2.74,0.0,2.53
2009-11-12,2.53,0.4919999999999999,2.31
2009-11-13,2.31,0.0,2.21
2009-11-14,2.21,0.0,2.42
2009-11-15,2.42,0.0,2.21
2009-11-16,2.21,0.0,2.21
2009-11-17,2.21,11.283,2.21
2009-11-18,2.21,31.236,12.2
2009-11-19,12.2,8.725,14.6
2009-11-20,14.6,2.93,9.52
2009-11-21,9.52,11.555,8.41
2009-11-22,8.41,3.99,7.52
2009-11-23,7.52,0.0,6.14
2009-11-24,6.14,1.115,4.85
2009-11-25,4.85,0.0,4.06
2009-11-26,4.06,0.0,3.68
2009-11-27,3.68,3.72,3.2
2009-11-28,3.2,0.105,2.97
2009-11-29,2.97,0.042,2.63
2009-11-30,2.63,0.0,2.31
2009-12-01,2.31,0.0,2.11
2009-12-02,2.11,0.0,2.11
2009-12-03,2.11,7.84,2.33
2009-12-04,2.33,0.042,1.63
2009-12-05,1.63,0.0,1.63
2009-12-06,1.63,0.0,1.54
2009-12-07,1.54,5.574999999999999,2.39
2009-12-08,2.39,30.436,11.5
2009-12-09,11.5,4.055,8.17
2009-12-10,8.17,0.2459999999999999,4.45
2009-12-11,4.45,0.0,3.32
2009-12-12,3.32,0.0,3.2
2009-12-13,3.2,0.0,3.68
2009-12-14,3.68,0.0,4.71
2009-12-15,4.71,0.105,4.19
2009-12-16,4.19,0.0,3.57
2009-12-17,3.57,0.0,2.74
2009-12-18,2.74,0.0,2.63
2009-12-19,2.63,0.0,2.63
2009-12-20,2.63,0.0,2.74
2009-12-21,2.74,0.0,2.74
2009-12-22,2.74,8.2,2.74
2009-12-23,2.74,1.38,2.42
2009-12-24,2.42,0.166,2.11
2009-12-25,2.11,0.042,2.01
2009-12-26,2.01,0.0,2.11
2009-12-27,2.11,0.0,2.11
2009-12-28,2.11,0.0,1.91
2009-12-29,1.91,0.0,1.91
2009-12-30,1.91,0.0,2.11
2009-12-31,2.11,6.979,2.21
2010-01-01,2.21,0.422,2.11
2010-01-02,2.11,0.0,2.01
2010-01-03,2.01,0.0,1.72
2010-01-04,1.72,0.0,1.72
2010-01-05,1.72,8.89,1.82
2010-01-06,1.82,11.967,2.53
2010-01-07,2.53,0.042,2.37
2010-01-08,2.37,0.0,2.53
2010-01-09,2.53,0.0,2.53
2010-01-10,2.53,0.0,2.53
2010-01-11,2.53,0.0,2.53
2010-01-12,2.53,0.0,2.74
2010-01-13,2.74,0.0,2.74
2010-01-14,2.74,0.042,2.53
2010-01-15,2.53,0.38,2.31
2010-01-16,2.31,1.465,2.31
2010-01-17,2.31,1.552,2.31
2010-01-18,2.31,0.3369999999999999,2.31
2010-01-19,2.31,0.273,2.21
2010-01-20,2.21,0.168,2.11
2010-01-21,2.11,0.168,2.21
2010-01-22,2.21,0.252,2.11
2010-01-23,2.11,0.168,1.91
2010-01-24,1.91,0.0,1.91
2010-01-25,1.91,7.807,1.91
2010-01-26,1.91,14.396,2.53
2010-01-27,2.53,4.025,2.42
2010-01-28,2.42,0.0,2.21
2010-01-29,2.21,0.0,2.76
2010-01-30,2.76,0.0,5.28
2010-01-31,5.28,0.0,5.84
2010-02-01,5.84,0.0,4.99
2010-02-02,4.99,0.0,3.93
2010-02-03,3.93,0.0,3.2
2010-02-04,3.2,5.506,3.32
2010-02-05,3.32,9.785,3.56
2010-02-06,3.56,4.613,2.86
2010-02-07,2.86,0.19,2.86
2010-02-08,2.86,0.0,2.75
2010-02-09,2.75,0.0,2.86
2010-02-10,2.86,0.0,2.97
2010-02-11,2.97,0.63,2.97
2010-02-12,2.97,1.59,2.97
2010-02-13,2.97,2.591,2.63
2010-02-14,2.63,0.847,2.74
2010-02-15,2.74,0.0,3.21
2010-02-16,3.21,0.0,6.28
2010-02-17,6.28,0.0,5.7
2010-02-18,5.7,0.0,4.85
2010-02-19,4.85,3.474,4.32
2010-02-20,4.32,10.22,4.72
2010-02-21,4.72,0.084,4.32
2010-02-22,4.32,0.6,3.68
2010-02-23,3.68,1.3079999999999998,3.44
2010-02-24,3.44,3.315,3.2
2010-02-25,3.2,0.247,2.86
2010-02-26,2.86,0.0,2.53
2010-02-27,2.53,5.417999999999999,2.74
2010-02-28,2.74,1.317,3.09
2010-03-01,3.09,7.184,3.32
2010-03-02,3.32,8.745,6.74
2010-03-03,6.74,0.0,6.28
2010-03-04,6.28,6.085000000000001,5.7
2010-03-05,5.7,1.491,5.13
2010-03-06,5.13,0.0,4.71
2010-03-07,4.71,0.0,4.58
2010-03-08,4.58,0.941,3.93
2010-03-09,3.93,0.0,3.56
2010-03-10,3.56,0.0,3.81
2010-03-11,3.81,4.935,4.32
2010-03-12,4.32,0.105,5.13
2010-03-13,5.13,0.042,5.13
2010-03-14,5.13,0.273,4.85
2010-03-15,4.85,0.0,4.72
2010-03-16,4.72,0.21,4.85
2010-03-17,4.85,1.04,3.93
2010-03-18,3.93,17.0,4.59
2010-03-19,4.59,35.155,4.32
2010-03-20,4.32,0.41,5.01
2010-03-21,5.01,0.336,7.05
2010-03-22,7.05,0.0,9.36
2010-03-23,9.36,3.8,16.7
2010-03-24,16.7,3.61,14.7
2010-03-25,14.7,0.8739999999999999,13.4
2010-03-26,13.4,0.0,12.6
2010-03-27,12.6,7.888,8.97
2010-03-28,8.97,2.194,7.18
2010-03-29,7.18,0.042,12.0
2010-03-30,12.0,0.0,13.0
2010-03-31,13.0,1.87,8.97
2010-04-01,8.97,0.105,6.2
2010-04-02,6.2,0.0,4.8
2010-04-03,4.8,0.0,4.36
2010-04-04,4.36,0.076,3.95
2010-04-05,3.95,6.642,3.95
2010-04-06,3.95,1.74,3.68
2010-04-07,3.68,0.0,4.22
2010-04-08,4.22,0.292,4.36
2010-04-09,4.36,0.187,4.09
2010-04-10,4.09,2.128,3.95
2010-04-11,3.95,1.795,4.22
2010-04-12,4.22,2.09,3.81
2010-04-13,3.81,3.61,3.81
2010-04-14,3.81,0.63,4.09
2010-04-15,4.09,0.31,4.09
2010-04-16,4.09,0.042,3.81
2010-04-17,3.81,0.0,3.54
2010-04-18,3.54,0.0,3.67
2010-04-19,3.67,21.86,11.3
2010-04-20,11.3,0.082,8.79
2010-04-21,8.79,1.33,7.22
2010-04-22,7.22,2.47,4.51
2010-04-23,4.51,20.935,12.7
2010-04-24,12.7,15.448,29.4
2010-04-25,29.4,5.27,22.5
2010-04-26,22.5,0.594,12.7
2010-04-27,12.7,3.25,9.67
2010-04-28,9.67,7.955,11.3
2010-04-29,11.3,12.495,19.5
2010-04-30,19.5,2.5929999999999995,18.5
2010-05-01,18.5,1.452,14.0
2010-05-02,14.0,8.809999999999999,13.8
2010-05-03,13.8,3.758,17.4
2010-05-04,17.4,5.449999999999999,16.1
2010-05-05,16.1,1.33,13.8
2010-05-06,13.8,0.205,8.1
2010-05-07,8.1,5.21,7.22
2010-05-08,7.22,3.505,5.97
2010-05-09,5.97,0.21,4.97
2010-05-10,4.97,1.73,4.17
2010-05-11,4.17,0.8069999999999999,4.24
2010-05-12,4.24,0.95,3.37
2010-05-13,3.37,1.5499999999999998,3.17
2010-05-14,3.17,0.19,3.17
2010-05-15,3.17,0.76,2.8
2010-05-16,2.8,0.038,2.57
2010-05-17,2.57,0.0,2.57
2010-05-18,2.57,0.0,2.68
2010-05-19,2.68,2.605,2.92
2010-05-20,2.92,0.82,2.68
2010-05-21,2.68,1.235,2.68
2010-05-22,2.68,4.13,4.82
2010-05-23,4.82,0.346,4.82
2010-05-24,4.82,4.5600000000000005,4.24
2010-05-25,4.24,0.0,4.1
2010-05-26,4.1,0.0,3.96
2010-05-27,3.96,0.2279999999999999,3.69
2010-05-28,3.69,1.9,3.43
2010-05-29,3.43,1.96,3.69
2010-05-30,3.69,0.76,3.56
2010-05-31,3.56,0.0,3.69
2010-06-01,3.69,0.0,3.43
2010-06-02,3.43,0.0,3.43
2010-06-03,3.43,0.0,3.43
2010-06-04,3.43,0.0,3.43
2010-06-05,3.43,0.0,3.43
2010-06-06,3.43,0.038,3.56
2010-06-07,3.56,0.19,3.43
2010-06-08,3.43,0.3189999999999999,3.43
2010-06-09,3.43,6.156,3.43
2010-06-10,3.43,0.0,3.43
2010-06-11,3.43,0.152,3.43
2010-06-12,3.43,0.0,3.43
2010-06-13,3.43,0.076,3.43
2010-06-14,3.43,0.494,3.56
2010-06-15,3.56,0.038,3.43
2010-06-16,3.43,1.272,3.43
2010-06-17,3.43,0.038,3.43
2010-06-18,3.43,2.789,3.56
2010-06-19,3.56,0.19,3.43
2010-06-20,3.43,0.0,3.43
2010-06-21,3.43,3.888,3.84
2010-06-22,3.84,2.125,3.69
2010-06-23,3.69,5.91,3.43
2010-06-24,3.43,3.395,3.83
2010-06-25,3.83,1.03,3.63
2010-06-26,3.63,0.21,3.05
2010-06-27,3.05,0.0,2.98
2010-06-28,2.98,0.0,2.92
2010-06-29,2.92,0.0,2.8
2010-06-30,2.8,0.0,2.74
2010-07-01,2.74,0.0,2.68
2010-07-02,2.68,0.0,2.68
2010-07-03,2.68,0.0,2.68
2010-07-04,2.68,0.0,2.62
2010-07-05,2.62,0.0,2.62
2010-07-06,2.62,0.0,2.57
2010-07-07,2.57,0.0,2.62
2010-07-08,2.62,0.0,2.57
2010-07-09,2.57,0.0,2.57
2010-07-10,2.57,0.0,2.57
2010-07-11,2.57,0.0,2.51
2010-07-12,2.51,0.0,2.45
2010-07-13,2.45,0.0,2.45
2010-07-14,2.45,2.52,2.39
2010-07-15,2.39,5.23,2.57
2010-07-16,2.57,4.684,2.8
2010-07-17,2.8,2.38,2.8
2010-07-18,2.8,0.0,2.62
2010-07-19,2.62,0.0,2.62
2010-07-20,2.62,0.0,2.57
2010-07-21,2.57,0.5700000000000001,2.45
2010-07-22,2.45,0.0,2.34
2010-07-23,2.34,0.038,2.22
